partner_id,sku_id,category,price,lead_time_weeks,week,sales_units
P5,S017,dresses,137,1,2022-03-28,10
P5,S018,tops,68,1,2022-03-28,22
P5,S019,outerwear,29,2,2022-03-28,27
P5,S020,shoes,81,4,2022-03-28,30
P5,S021,dresses,123,1,2022-03-28,31
P5,S022,shoes,44,2,2022-03-28,34
P5,S023,tops,80,3,2022-03-28,22
P5,S024,outerwear,36,1,2022-03-28,34
P5,S025,outerwear,109,3,2022-03-28,13
P5,S026,dresses,81,2,2022-03-28,33
P5,S027,shoes,62,4,2022-03-28,9
P5,S028,outerwear,49,3,2022-03-28,40
P5,S029,dresses,93,3,2022-03-28,51
P5,S030,shoes,107,1,2022-03-28,29
P5,S031,shoes,142,2,2022-03-28,22
P5,S032,tops,76,4,2022-03-28,49
P5,S033,tops,40,1,2022-03-28,25
P5,S034,dresses,128,4,2022-03-28,28
P5,S035,outerwear,101,2,2022-03-28,0
P5,S036,tops,111,3,2022-03-28,3
P5,S037,outerwear,32,3,2022-03-28,8
P5,S038,outerwear,60,2,2022-03-28,10
P5,S039,shoes,119,2,2022-03-28,41
P5,S040,dresses,128,3,2022-03-28,28
P5,S041,tops,76,1,2022-03-28,60
P5,S042,outerwear,124,3,2022-03-28,33
P5,S043,dresses,129,1,2022-03-28,53
P5,S044,shoes,70,3,2022-03-28,34
P5,S045,tops,136,3,2022-03-28,22
P5,S046,outerwear,57,1,2022-03-28,38
P5,S047,shoes,51,4,2022-03-28,24
P5,S048,outerwear,108,2,2022-03-28,12
P5,S049,dresses,102,4,2022-03-28,18
P5,S050,outerwear,38,1,2022-03-28,36
P1,S001,tops,118,1,2022-04-04,25
P1,S002,outerwear,45,4,2022-04-04,20
P1,S003,dresses,67,3,2022-04-04,22
P1,S004,shoes,80,2,2022-04-04,6
P1,S005,shoes,84,2,2022-04-04,8
P1,S006,outerwear,25,4,2022-04-04,15
P1,S007,tops,91,1,2022-04-04,50
P1,S008,dresses,40,3,2022-04-04,47
P1,S009,tops,116,1,2022-04-04,38
P1,S010,tops,108,1,2022-04-04,5
P1,S011,dresses,139,3,2022-04-04,17
P1,S012,outerwear,116,4,2022-04-04,37
P1,S013,dresses,67,3,2022-04-04,26
P1,S014,outerwear,145,4,2022-04-04,22
P1,S015,dresses,73,3,2022-04-04,15
P1,S016,outerwear,62,4,2022-04-04,4
P1,S017,dresses,137,3,2022-04-04,51
P1,S018,tops,68,1,2022-04-04,47
P1,S019,outerwear,29,4,2022-04-04,10
P1,S020,shoes,81,2,2022-04-04,38
P1,S021,dresses,123,3,2022-04-04,25
P1,S022,shoes,44,2,2022-04-04,43
P1,S023,tops,80,1,2022-04-04,46
P1,S024,outerwear,36,4,2022-04-04,28
P1,S025,outerwear,109,4,2022-04-04,40
P1,S026,dresses,81,3,2022-04-04,52
P1,S027,shoes,62,2,2022-04-04,52
P1,S028,outerwear,49,4,2022-04-04,10
P1,S029,dresses,93,3,2022-04-04,50
P1,S030,shoes,107,2,2022-04-04,25
P1,S031,shoes,142,2,2022-04-04,0
P1,S032,tops,76,1,2022-04-04,42
P1,S033,tops,40,1,2022-04-04,42
P1,S034,dresses,128,3,2022-04-04,19
P1,S035,outerwear,101,4,2022-04-04,21
P1,S036,tops,111,1,2022-04-04,23
P1,S037,outerwear,32,4,2022-04-04,14
P1,S038,outerwear,60,4,2022-04-04,49
P1,S039,shoes,119,2,2022-04-04,6
P1,S040,dresses,128,3,2022-04-04,30
P1,S041,tops,76,1,2022-04-04,0
P1,S042,outerwear,124,4,2022-04-04,35
P1,S043,dresses,129,3,2022-04-04,52
P1,S044,shoes,70,2,2022-04-04,33
P1,S045,tops,136,1,2022-04-04,30
P1,S046,outerwear,57,4,2022-04-04,38
P1,S047,shoes,51,2,2022-04-04,57
P1,S048,outerwear,108,4,2022-04-04,47
P1,S049,dresses,102,3,2022-04-04,17
P1,S050,outerwear,38,4,2022-04-04,33
P2,S001,tops,118,4,2022-04-04,43
P2,S002,outerwear,45,1,2022-04-04,14
P2,S003,dresses,67,2,2022-04-04,34
P2,S004,shoes,80,2,2022-04-04,2
P2,S005,shoes,84,2,2022-04-04,55
P2,S006,outerwear,25,1,2022-04-04,21
P2,S007,tops,91,3,2022-04-04,35
P2,S008,dresses,40,1,2022-04-04,46
P2,S009,tops,116,3,2022-04-04,14
P2,S010,tops,108,3,2022-04-04,26
P2,S011,dresses,139,4,2022-04-04,46
P2,S012,outerwear,116,3,2022-04-04,11
P2,S013,dresses,67,2,2022-04-04,46
P2,S014,outerwear,145,4,2022-04-04,0
P2,S015,dresses,73,2,2022-04-04,30
P2,S016,outerwear,62,2,2022-04-04,29
P2,S017,dresses,137,4,2022-04-04,30
P2,S018,tops,68,2,2022-04-04,43
P2,S019,outerwear,29,1,2022-04-04,24
P2,S020,shoes,81,2,2022-04-04,7
P2,S021,dresses,123,4,2022-04-04,24
P2,S022,shoes,44,1,2022-04-04,31
P2,S023,tops,80,2,2022-04-04,47
P2,S024,outerwear,36,1,2022-04-04,35
P2,S025,outerwear,109,3,2022-04-04,17
P2,S026,dresses,81,2,2022-04-04,60
P2,S027,shoes,62,2,2022-04-04,10
P2,S028,outerwear,49,1,2022-04-04,1
P2,S029,dresses,93,3,2022-04-04,0
P2,S030,shoes,107,3,2022-04-04,60
P2,S031,shoes,142,4,2022-04-04,9
P2,S032,tops,76,2,2022-04-04,21
P2,S033,tops,40,1,2022-04-04,41
P2,S034,dresses,128,4,2022-04-04,35
P2,S035,outerwear,101,3,2022-04-04,53
P2,S036,tops,111,3,2022-04-04,5
P2,S037,outerwear,32,1,2022-04-04,14
P2,S038,outerwear,60,2,2022-04-04,20
P2,S039,shoes,119,4,2022-04-04,34
P2,S040,dresses,128,4,2022-04-04,30
P2,S041,tops,76,2,2022-04-04,34
P2,S042,outerwear,124,4,2022-04-04,25
P2,S043,dresses,129,4,2022-04-04,11
P2,S044,shoes,70,2,2022-04-04,26
P2,S045,tops,136,4,2022-04-04,12
P2,S046,outerwear,57,2,2022-04-04,21
P2,S047,shoes,51,1,2022-04-04,60
P2,S048,outerwear,108,3,2022-04-04,25
P2,S049,dresses,102,3,2022-04-04,43
P2,S050,outerwear,38,1,2022-04-04,9
P3,S001,tops,118,4,2022-04-04,25
P3,S002,outerwear,45,1,2022-04-04,18
P3,S003,dresses,67,4,2022-04-04,4
P3,S004,shoes,80,1,2022-04-04,14
P3,S005,shoes,84,4,2022-04-04,48
P3,S006,outerwear,25,4,2022-04-04,57
P3,S007,tops,91,4,2022-04-04,21
P3,S008,dresses,40,3,2022-04-04,57
P3,S009,tops,116,2,2022-04-04,13
P3,S010,tops,108,3,2022-04-04,16
P3,S011,dresses,139,2,2022-04-04,53
P3,S012,outerwear,116,4,2022-04-04,3
P3,S013,dresses,67,3,2022-04-04,38
P3,S014,outerwear,145,2,2022-04-04,13
P3,S015,dresses,73,3,2022-04-04,20
P3,S016,outerwear,62,3,2022-04-04,25
P3,S017,dresses,137,1,2022-04-04,29
P3,S018,tops,68,1,2022-04-04,50
P3,S019,outerwear,29,1,2022-04-04,45
P3,S020,shoes,81,1,2022-04-04,25
P3,S021,dresses,123,2,2022-04-04,27
P3,S022,shoes,44,3,2022-04-04,4
P3,S023,tops,80,3,2022-04-04,14
P3,S024,outerwear,36,2,2022-04-04,0
P3,S025,outerwear,109,4,2022-04-04,35
P3,S026,dresses,81,3,2022-04-04,7
P3,S027,shoes,62,1,2022-04-04,14
P3,S028,outerwear,49,4,2022-04-04,37
P3,S029,dresses,93,3,2022-04-04,33
P3,S030,shoes,107,3,2022-04-04,34
P3,S031,shoes,142,3,2022-04-04,1
P3,S032,tops,76,3,2022-04-04,22
P3,S033,tops,40,1,2022-04-04,30
P3,S034,dresses,128,3,2022-04-04,22
P3,S035,outerwear,101,4,2022-04-04,32
P3,S036,tops,111,2,2022-04-04,46
P3,S037,outerwear,32,3,2022-04-04,16
P3,S038,outerwear,60,1,2022-04-04,12
P3,S039,shoes,119,2,2022-04-04,16
P3,S040,dresses,128,2,2022-04-04,53
P3,S041,tops,76,4,2022-04-04,10
P3,S042,outerwear,124,1,2022-04-04,44
P3,S043,dresses,129,2,2022-04-04,49
P3,S044,shoes,70,2,2022-04-04,20
P3,S045,tops,136,4,2022-04-04,37
P3,S046,outerwear,57,4,2022-04-04,43
P3,S047,shoes,51,1,2022-04-04,53
P3,S048,outerwear,108,1,2022-04-04,15
P3,S049,dresses,102,4,2022-04-04,3
P3,S050,outerwear,38,1,2022-04-04,29
P4,S001,tops,118,4,2022-04-04,10
P4,S002,outerwear,45,2,2022-04-04,3
P4,S003,dresses,67,4,2022-04-04,60
P4,S004,shoes,80,2,2022-04-04,22
P4,S005,shoes,84,2,2022-04-04,38
P4,S006,outerwear,25,3,2022-04-04,21
P4,S007,tops,91,1,2022-04-04,2
P4,S008,dresses,40,3,2022-04-04,3
P4,S009,tops,116,3,2022-04-04,14
P4,S010,tops,108,4,2022-04-04,3
P4,S011,dresses,139,4,2022-04-04,21
P4,S012,outerwear,116,3,2022-04-04,14
P4,S013,dresses,67,2,2022-04-04,34
P4,S014,outerwear,145,2,2022-04-04,23
P4,S015,dresses,73,2,2022-04-04,23
P4,S016,outerwear,62,4,2022-04-04,25
P4,S017,dresses,137,2,2022-04-04,11
P4,S018,tops,68,1,2022-04-04,16
P4,S019,outerwear,29,2,2022-04-04,62
P4,S020,shoes,81,1,2022-04-04,66
P4,S021,dresses,123,1,2022-04-04,29
P4,S022,shoes,44,1,2022-04-04,53
P4,S023,tops,80,4,2022-04-04,26
P4,S024,outerwear,36,3,2022-04-04,13
P4,S025,outerwear,109,3,2022-04-04,48
P4,S026,dresses,81,2,2022-04-04,32
P4,S027,shoes,62,3,2022-04-04,41
P4,S028,outerwear,49,1,2022-04-04,24
P4,S029,dresses,93,4,2022-04-04,21
P4,S030,shoes,107,3,2022-04-04,39
P4,S031,shoes,142,4,2022-04-04,24
P4,S032,tops,76,1,2022-04-04,21
P4,S033,tops,40,2,2022-04-04,18
P4,S034,dresses,128,3,2022-04-04,47
P4,S035,outerwear,101,2,2022-04-04,14
P4,S036,tops,111,2,2022-04-04,9
P4,S037,outerwear,32,1,2022-04-04,36
P4,S038,outerwear,60,2,2022-04-04,15
P4,S039,shoes,119,1,2022-04-04,33
P4,S040,dresses,128,2,2022-04-04,30
P4,S041,tops,76,3,2022-04-04,47
P4,S042,outerwear,124,3,2022-04-04,25
P4,S043,dresses,129,3,2022-04-04,44
P4,S044,shoes,70,2,2022-04-04,57
P4,S045,tops,136,4,2022-04-04,45
P4,S046,outerwear,57,1,2022-04-04,5
P4,S047,shoes,51,2,2022-04-04,42
P4,S048,outerwear,108,1,2022-04-04,0
P4,S049,dresses,102,2,2022-04-04,51
P4,S050,outerwear,38,4,2022-04-04,0
P5,S001,tops,118,2,2022-04-04,11
P5,S002,outerwear,45,4,2022-04-04,19
P5,S003,dresses,67,2,2022-04-04,27
P5,S004,shoes,80,3,2022-04-04,3
P5,S005,shoes,84,2,2022-04-04,0
P5,S006,outerwear,25,2,2022-04-04,28
P5,S007,tops,91,4,2022-04-04,51
P5,S008,dresses,40,4,2022-04-04,32
P5,S009,tops,116,2,2022-04-04,19
P5,S010,tops,108,4,2022-04-04,30
P5,S011,dresses,139,2,2022-04-04,36
P5,S012,outerwear,116,3,2022-04-04,28
P5,S013,dresses,67,4,2022-04-04,35
P5,S014,outerwear,145,2,2022-04-04,0
P5,S015,dresses,73,3,2022-04-04,16
P5,S016,outerwear,62,2,2022-04-04,44
P5,S017,dresses,137,1,2022-04-04,21
P5,S018,tops,68,1,2022-04-04,11
P5,S019,outerwear,29,2,2022-04-04,2
P5,S020,shoes,81,4,2022-04-04,53
P5,S021,dresses,123,1,2022-04-04,22
P5,S022,shoes,44,2,2022-04-04,4
P5,S023,tops,80,3,2022-04-04,34
P5,S024,outerwear,36,1,2022-04-04,21
P5,S025,outerwear,109,3,2022-04-04,26
P5,S026,dresses,81,2,2022-04-04,56
P5,S027,shoes,62,4,2022-04-04,28
P5,S028,outerwear,49,3,2022-04-04,36
P5,S029,dresses,93,3,2022-04-04,44
P5,S030,shoes,107,1,2022-04-04,36
P5,S031,shoes,142,2,2022-04-04,21
P5,S032,tops,76,4,2022-04-04,39
P5,S033,tops,40,1,2022-04-04,33
P5,S034,dresses,128,4,2022-04-04,2
P5,S035,outerwear,101,2,2022-04-04,11
P5,S036,tops,111,3,2022-04-04,34
P5,S037,outerwear,32,3,2022-04-04,6
P5,S038,outerwear,60,2,2022-04-04,46
P5,S039,shoes,119,2,2022-04-04,12
P5,S040,dresses,128,3,2022-04-04,61
P5,S041,tops,76,1,2022-04-04,25
P5,S042,outerwear,124,3,2022-04-04,22
P5,S043,dresses,129,1,2022-04-04,19
P5,S044,shoes,70,3,2022-04-04,14
P5,S045,tops,136,3,2022-04-04,36
P5,S046,outerwear,57,1,2022-04-04,31
P5,S047,shoes,51,4,2022-04-04,14
P5,S048,outerwear,108,2,2022-04-04,34
P5,S049,dresses,102,4,2022-04-04,66
P5,S050,outerwear,38,1,2022-04-04,9
P1,S001,tops,118,1,2022-04-11,49
P1,S002,outerwear,45,4,2022-04-11,50
P1,S003,dresses,67,3,2022-04-11,36
P1,S004,shoes,80,2,2022-04-11,32
P1,S005,shoes,84,2,2022-04-11,7
P1,S006,outerwear,25,4,2022-04-11,17
P1,S007,tops,91,1,2022-04-11,0
P1,S008,dresses,40,3,2022-04-11,33
P1,S009,tops,116,1,2022-04-11,25
P1,S010,tops,108,1,2022-04-11,1
P1,S011,dresses,139,3,2022-04-11,15
P1,S012,outerwear,116,4,2022-04-11,7
P1,S013,dresses,67,3,2022-04-11,40
P1,S014,outerwear,145,4,2022-04-11,34
P1,S015,dresses,73,3,2022-04-11,35
P1,S016,outerwear,62,4,2022-04-11,1
P1,S017,dresses,137,3,2022-04-11,2
P1,S018,tops,68,1,2022-04-11,2
P1,S019,outerwear,29,4,2022-04-11,37
P1,S020,shoes,81,2,2022-04-11,49
P1,S021,dresses,123,3,2022-04-11,25
P1,S022,shoes,44,2,2022-04-11,7
P1,S023,tops,80,1,2022-04-11,21
P1,S024,outerwear,36,4,2022-04-11,36
P1,S025,outerwear,109,4,2022-04-11,5
P1,S026,dresses,81,3,2022-04-11,48
P1,S027,shoes,62,2,2022-04-11,28
P1,S028,outerwear,49,4,2022-04-11,8
P1,S029,dresses,93,3,2022-04-11,48
P1,S030,shoes,107,2,2022-04-11,28
P1,S031,shoes,142,2,2022-04-11,45
P1,S032,tops,76,1,2022-04-11,10
P1,S033,tops,40,1,2022-04-11,15
P1,S034,dresses,128,3,2022-04-11,39
P1,S035,outerwear,101,4,2022-04-11,28
P1,S036,tops,111,1,2022-04-11,4
P1,S037,outerwear,32,4,2022-04-11,35
P1,S038,outerwear,60,4,2022-04-11,47
P1,S039,shoes,119,2,2022-04-11,52
P1,S040,dresses,128,3,2022-04-11,22
P1,S041,tops,76,1,2022-04-11,43
P1,S042,outerwear,124,4,2022-04-11,27
P1,S043,dresses,129,3,2022-04-11,1
P1,S044,shoes,70,2,2022-04-11,8
P1,S045,tops,136,1,2022-04-11,35
P1,S046,outerwear,57,4,2022-04-11,9
P1,S047,shoes,51,2,2022-04-11,4
P1,S048,outerwear,108,4,2022-04-11,25
P1,S049,dresses,102,3,2022-04-11,32
P1,S050,outerwear,38,4,2022-04-11,24
P2,S001,tops,118,4,2022-04-11,37
P2,S002,outerwear,45,1,2022-04-11,49
P2,S003,dresses,67,2,2022-04-11,39
P2,S004,shoes,80,2,2022-04-11,1
P2,S005,shoes,84,2,2022-04-11,0
P2,S006,outerwear,25,1,2022-04-11,0
P2,S007,tops,91,3,2022-04-11,17
P2,S008,dresses,40,1,2022-04-11,20
P2,S009,tops,116,3,2022-04-11,43
P2,S010,tops,108,3,2022-04-11,17
P2,S011,dresses,139,4,2022-04-11,0
P2,S012,outerwear,116,3,2022-04-11,42
P2,S013,dresses,67,2,2022-04-11,18
P2,S014,outerwear,145,4,2022-04-11,44
P2,S015,dresses,73,2,2022-04-11,44
P2,S016,outerwear,62,2,2022-04-11,33
P2,S017,dresses,137,4,2022-04-11,43
P2,S018,tops,68,2,2022-04-11,6
P2,S019,outerwear,29,1,2022-04-11,27
P2,S020,shoes,81,2,2022-04-11,27
P2,S021,dresses,123,4,2022-04-11,43
P2,S022,shoes,44,1,2022-04-11,51
P2,S023,tops,80,2,2022-04-11,21
P2,S024,outerwear,36,1,2022-04-11,19
P2,S025,outerwear,109,3,2022-04-11,45
P2,S026,dresses,81,2,2022-04-11,33
P2,S027,shoes,62,2,2022-04-11,59
P2,S028,outerwear,49,1,2022-04-11,11
P2,S029,dresses,93,3,2022-04-11,40
P2,S030,shoes,107,3,2022-04-11,23
P2,S031,shoes,142,4,2022-04-11,29
P2,S032,tops,76,2,2022-04-11,43
P2,S033,tops,40,1,2022-04-11,18
P2,S034,dresses,128,4,2022-04-11,11
P2,S035,outerwear,101,3,2022-04-11,45
P2,S036,tops,111,3,2022-04-11,49
P2,S037,outerwear,32,1,2022-04-11,16
P2,S038,outerwear,60,2,2022-04-11,16
P2,S039,shoes,119,4,2022-04-11,8
P2,S040,dresses,128,4,2022-04-11,0
P2,S041,tops,76,2,2022-04-11,18
P2,S042,outerwear,124,4,2022-04-11,15
P2,S043,dresses,129,4,2022-04-11,42
P2,S044,shoes,70,2,2022-04-11,12
P2,S045,tops,136,4,2022-04-11,34
P2,S046,outerwear,57,2,2022-04-11,26
P2,S047,shoes,51,1,2022-04-11,31
P2,S048,outerwear,108,3,2022-04-11,6
P2,S049,dresses,102,3,2022-04-11,35
P2,S050,outerwear,38,1,2022-04-11,38
P3,S001,tops,118,4,2022-04-11,23
P3,S002,outerwear,45,1,2022-04-11,43
P3,S003,dresses,67,4,2022-04-11,25
P3,S004,shoes,80,1,2022-04-11,27
P3,S005,shoes,84,4,2022-04-11,2
P3,S006,outerwear,25,4,2022-04-11,11
P3,S007,tops,91,4,2022-04-11,21
P3,S008,dresses,40,3,2022-04-11,22
P3,S009,tops,116,2,2022-04-11,45
P3,S010,tops,108,3,2022-04-11,41
P3,S011,dresses,139,2,2022-04-11,12
P3,S012,outerwear,116,4,2022-04-11,25
P3,S013,dresses,67,3,2022-04-11,19
P3,S014,outerwear,145,2,2022-04-11,13
P3,S015,dresses,73,3,2022-04-11,50
P3,S016,outerwear,62,3,2022-04-11,27
P3,S017,dresses,137,1,2022-04-11,0
P3,S018,tops,68,1,2022-04-11,21
P3,S019,outerwear,29,1,2022-04-11,36
P3,S020,shoes,81,1,2022-04-11,27
P3,S021,dresses,123,2,2022-04-11,14
P3,S022,shoes,44,3,2022-04-11,7
P3,S023,tops,80,3,2022-04-11,11
P3,S024,outerwear,36,2,2022-04-11,50
P3,S025,outerwear,109,4,2022-04-11,27
P3,S026,dresses,81,3,2022-04-11,2
P3,S027,shoes,62,1,2022-04-11,33
P3,S028,outerwear,49,4,2022-04-11,15
P3,S029,dresses,93,3,2022-04-11,25
P3,S030,shoes,107,3,2022-04-11,11
P3,S031,shoes,142,3,2022-04-11,37
P3,S032,tops,76,3,2022-04-11,26
P3,S033,tops,40,1,2022-04-11,38
P3,S034,dresses,128,3,2022-04-11,28
P3,S035,outerwear,101,4,2022-04-11,16
P3,S036,tops,111,2,2022-04-11,20
P3,S037,outerwear,32,3,2022-04-11,5
P3,S038,outerwear,60,1,2022-04-11,17
P3,S039,shoes,119,2,2022-04-11,29
P3,S040,dresses,128,2,2022-04-11,36
P3,S041,tops,76,4,2022-04-11,8
P3,S042,outerwear,124,1,2022-04-11,12
P3,S043,dresses,129,2,2022-04-11,44
P3,S044,shoes,70,2,2022-04-11,56
P3,S045,tops,136,4,2022-04-11,49
P3,S046,outerwear,57,4,2022-04-11,19
P3,S047,shoes,51,1,2022-04-11,11
P3,S048,outerwear,108,1,2022-04-11,12
P3,S049,dresses,102,4,2022-04-11,10
P3,S050,outerwear,38,1,2022-04-11,43
P4,S001,tops,118,4,2022-04-11,42
P4,S002,outerwear,45,2,2022-04-11,39
P4,S003,dresses,67,4,2022-04-11,40
P4,S004,shoes,80,2,2022-04-11,30
P4,S005,shoes,84,2,2022-04-11,36
P4,S006,outerwear,25,3,2022-04-11,42
P4,S007,tops,91,1,2022-04-11,43
P4,S008,dresses,40,3,2022-04-11,30
P4,S009,tops,116,3,2022-04-11,37
P4,S010,tops,108,4,2022-04-11,17
P4,S011,dresses,139,4,2022-04-11,25
P4,S012,outerwear,116,3,2022-04-11,40
P4,S013,dresses,67,2,2022-04-11,24
P4,S014,outerwear,145,2,2022-04-11,40
P4,S015,dresses,73,2,2022-04-11,22
P4,S016,outerwear,62,4,2022-04-11,11
P4,S017,dresses,137,2,2022-04-11,20
P4,S018,tops,68,1,2022-04-11,35
P4,S019,outerwear,29,2,2022-04-11,20
P4,S020,shoes,81,1,2022-04-11,23
P4,S021,dresses,123,1,2022-04-11,41
P4,S022,shoes,44,1,2022-04-11,2
P4,S023,tops,80,4,2022-04-11,8
P4,S024,outerwear,36,3,2022-04-11,57
P4,S025,outerwear,109,3,2022-04-11,31
P4,S026,dresses,81,2,2022-04-11,35
P4,S027,shoes,62,3,2022-04-11,0
P4,S028,outerwear,49,1,2022-04-11,26
P4,S029,dresses,93,4,2022-04-11,30
P4,S030,shoes,107,3,2022-04-11,39
P4,S031,shoes,142,4,2022-04-11,0
P4,S032,tops,76,1,2022-04-11,32
P4,S033,tops,40,2,2022-04-11,39
P4,S034,dresses,128,3,2022-04-11,7
P4,S035,outerwear,101,2,2022-04-11,11
P4,S036,tops,111,2,2022-04-11,35
P4,S037,outerwear,32,1,2022-04-11,37
P4,S038,outerwear,60,2,2022-04-11,29
P4,S039,shoes,119,1,2022-04-11,35
P4,S040,dresses,128,2,2022-04-11,41
P4,S041,tops,76,3,2022-04-11,14
P4,S042,outerwear,124,3,2022-04-11,23
P4,S043,dresses,129,3,2022-04-11,53
P4,S044,shoes,70,2,2022-04-11,17
P4,S045,tops,136,4,2022-04-11,40
P4,S046,outerwear,57,1,2022-04-11,7
P4,S047,shoes,51,2,2022-04-11,29
P4,S048,outerwear,108,1,2022-04-11,22
P4,S049,dresses,102,2,2022-04-11,26
P4,S050,outerwear,38,4,2022-04-11,1
P5,S001,tops,118,2,2022-04-11,7
P5,S002,outerwear,45,4,2022-04-11,22
P5,S003,dresses,67,2,2022-04-11,17
P5,S004,shoes,80,3,2022-04-11,56
P5,S005,shoes,84,2,2022-04-11,46
P5,S006,outerwear,25,2,2022-04-11,18
P5,S007,tops,91,4,2022-04-11,32
P5,S008,dresses,40,4,2022-04-11,16
P5,S009,tops,116,2,2022-04-11,17
P5,S010,tops,108,4,2022-04-11,25
P5,S011,dresses,139,2,2022-04-11,15
P5,S012,outerwear,116,3,2022-04-11,7
P5,S013,dresses,67,4,2022-04-11,17
P5,S014,outerwear,145,2,2022-04-11,45
P5,S015,dresses,73,3,2022-04-11,17
P5,S016,outerwear,62,2,2022-04-11,16
P5,S017,dresses,137,1,2022-04-11,37
P5,S018,tops,68,1,2022-04-11,10
P5,S019,outerwear,29,2,2022-04-11,12
P5,S020,shoes,81,4,2022-04-11,12
P5,S021,dresses,123,1,2022-04-11,52
P5,S022,shoes,44,2,2022-04-11,54
P5,S023,tops,80,3,2022-04-11,42
P5,S024,outerwear,36,1,2022-04-11,9
P5,S025,outerwear,109,3,2022-04-11,31
P5,S026,dresses,81,2,2022-04-11,37
P5,S027,shoes,62,4,2022-04-11,51
P5,S028,outerwear,49,3,2022-04-11,7
P5,S029,dresses,93,3,2022-04-11,39
P5,S030,shoes,107,1,2022-04-11,4
P5,S031,shoes,142,2,2022-04-11,38
P5,S032,tops,76,4,2022-04-11,47
P5,S033,tops,40,1,2022-04-11,8
P5,S034,dresses,128,4,2022-04-11,6
P5,S035,outerwear,101,2,2022-04-11,47
P5,S036,tops,111,3,2022-04-11,0
P5,S037,outerwear,32,3,2022-04-11,27
P5,S038,outerwear,60,2,2022-04-11,18
P5,S039,shoes,119,2,2022-04-11,13
P5,S040,dresses,128,3,2022-04-11,56
P5,S041,tops,76,1,2022-04-11,51
P5,S042,outerwear,124,3,2022-04-11,18
P5,S043,dresses,129,1,2022-04-11,0
P5,S044,shoes,70,3,2022-04-11,17
P5,S045,tops,136,3,2022-04-11,5
P5,S046,outerwear,57,1,2022-04-11,44
P5,S047,shoes,51,4,2022-04-11,45
P5,S048,outerwear,108,2,2022-04-11,35
P5,S049,dresses,102,4,2022-04-11,25
P5,S050,outerwear,38,1,2022-04-11,41
P1,S001,tops,118,1,2022-04-18,26
P1,S002,outerwear,45,4,2022-04-18,26
P1,S003,dresses,67,3,2022-04-18,13
P1,S004,shoes,80,2,2022-04-18,0
P1,S005,shoes,84,2,2022-04-18,58
P1,S006,outerwear,25,4,2022-04-18,46
P1,S007,tops,91,1,2022-04-18,58
P1,S008,dresses,40,3,2022-04-18,26
P1,S009,tops,116,1,2022-04-18,43
P1,S010,tops,108,1,2022-04-18,19
P1,S011,dresses,139,3,2022-04-18,5
P1,S012,outerwear,116,4,2022-04-18,10
P1,S013,dresses,67,3,2022-04-18,12
P1,S014,outerwear,145,4,2022-04-18,17
P1,S015,dresses,73,3,2022-04-18,43
P1,S016,outerwear,62,4,2022-04-18,20
P1,S017,dresses,137,3,2022-04-18,30
P1,S018,tops,68,1,2022-04-18,14
P1,S019,outerwear,29,4,2022-04-18,23
P1,S020,shoes,81,2,2022-04-18,33
P1,S021,dresses,123,3,2022-04-18,7
P1,S022,shoes,44,2,2022-04-18,29
P1,S023,tops,80,1,2022-04-18,9
P1,S024,outerwear,36,4,2022-04-18,48
P1,S025,outerwear,109,4,2022-04-18,36
P1,S026,dresses,81,3,2022-04-18,57
P1,S027,shoes,62,2,2022-04-18,61
P1,S028,outerwear,49,4,2022-04-18,13
P1,S029,dresses,93,3,2022-04-18,40
P1,S030,shoes,107,2,2022-04-18,11
P1,S031,shoes,142,2,2022-04-18,64
P1,S032,tops,76,1,2022-04-18,43
P1,S033,tops,40,1,2022-04-18,28
P1,S034,dresses,128,3,2022-04-18,51
P1,S035,outerwear,101,4,2022-04-18,38
P1,S036,tops,111,1,2022-04-18,48
P1,S037,outerwear,32,4,2022-04-18,5
P1,S038,outerwear,60,4,2022-04-18,7
P1,S039,shoes,119,2,2022-04-18,65
P1,S040,dresses,128,3,2022-04-18,20
P1,S041,tops,76,1,2022-04-18,28
P1,S042,outerwear,124,4,2022-04-18,0
P1,S043,dresses,129,3,2022-04-18,38
P1,S044,shoes,70,2,2022-04-18,48
P1,S045,tops,136,1,2022-04-18,34
P1,S046,outerwear,57,4,2022-04-18,25
P1,S047,shoes,51,2,2022-04-18,47
P1,S048,outerwear,108,4,2022-04-18,27
P1,S049,dresses,102,3,2022-04-18,36
P1,S050,outerwear,38,4,2022-04-18,26
P2,S001,tops,118,4,2022-04-18,60
P2,S002,outerwear,45,1,2022-04-18,13
P2,S003,dresses,67,2,2022-04-18,27
P2,S004,shoes,80,2,2022-04-18,31
P2,S005,shoes,84,2,2022-04-18,41
P2,S006,outerwear,25,1,2022-04-18,0
P2,S007,tops,91,3,2022-04-18,12
P2,S008,dresses,40,1,2022-04-18,43
P2,S009,tops,116,3,2022-04-18,42
P2,S010,tops,108,3,2022-04-18,43
P2,S011,dresses,139,4,2022-04-18,54
P2,S012,outerwear,116,3,2022-04-18,31
P2,S013,dresses,67,2,2022-04-18,32
P2,S014,outerwear,145,4,2022-04-18,19
P2,S015,dresses,73,2,2022-04-18,29
P2,S016,outerwear,62,2,2022-04-18,40
P2,S017,dresses,137,4,2022-04-18,37
P2,S018,tops,68,2,2022-04-18,41
P2,S019,outerwear,29,1,2022-04-18,5
P2,S020,shoes,81,2,2022-04-18,13
